,rotation,max_val,rotation_reverse,max_val_reverse,translation,x,y,z,score,reversed_diff,reversed_best,file_name,channel,roll,pitch,yaw,channel_reverse,roll_reverse,pitch_reverse,yaw_reverse
30,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 255.00",135.55570074053193,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 255.00",134.2846221393573,"x: 0.94, y: 0.26, z: 22.12",0.9417945124362168,0.25685304884624094,22.123432286497934,0.030222515972043784,-1.2710786011746222,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,255,210.093,-78.75,rg,255,210.093,-78.75
31,"pitch/theta/X: 315.14, yaw/phi/Y: -73.35, roll/Z: 148.00",136.3981905981937,"pitch/theta/X: 315.14, yaw/phi/Y: -73.35, roll/Z: 148.00",135.42614782012143,"x: 0.92, y: 0.25, z: 21.65",0.9216326993975289,0.25135437256296245,21.649816758222435,0.031167241493748915,-0.9720427780722787,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,148,315.14,-73.35,rg,148,315.14,-73.35
32,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 265.00",136.09185226953886,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 265.00",137.82806215361836,"x: 0.96, y: 0.26, z: 22.51",0.9584508777632781,0.26139569393543954,22.514702320020632,0.03128870626358446,1.7362098840795,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,265,174.014,85.95,rg,265,174.014,85.95
33,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 275.00",138.15914797138484,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 275.00",136.59275980565155,"x: 0.94, y: 0.26, z: 22.09",0.9405357712955075,0.2565097558078657,22.09386354934244,0.03169576364833243,-1.5663881657332865,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,275,190.031,-85.95,rg,275,190.031,-85.95
34,"pitch/theta/X: 347.60, yaw/phi/Y: -77.85, roll/Z: 117.00",139.1375916535169,"pitch/theta/X: 347.60, yaw/phi/Y: -77.85, roll/Z: 117.00",137.2704683357885,"x: 0.93, y: 0.25, z: 21.77",0.9269311214084219,0.2527993967477514,21.77428051229556,0.03334522283275773,-1.8671233177283852,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,117,347.601,-77.85,rg,117,347.601,-77.85
35,"pitch/theta/X: 113.83, yaw/phi/Y: 64.35, roll/Z: 205.00",140.14069739468286,"pitch/theta/X: 113.83, yaw/phi/Y: 64.35, roll/Z: 205.00",141.71474790646826,"x: 0.99, y: 0.27, z: 23.31",0.9921953859017135,0.2705987416095582,23.30738515155541,0.03353720605257074,1.5740505117854013,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,205,113.828,64.35,rg,205,113.828,64.35
36,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 86.00",143.7245274812352,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 86.00",141.91632749739273,"x: 0.95, y: 0.26, z: 22.33",0.9506715647831964,0.2592740631226899,22.331960647949177,0.033684819268185645,-1.808199983842485,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rb,86,20.062,-82.35,rb,86,20.062,-82.35
37,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 274.00",139.16177389678762,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 274.00",137.4572159464168,"x: 0.94, y: 0.26, z: 22.19",0.9446047252154749,0.25761947051331135,22.189446211310198,0.033828951984533284,-1.7045579503708268,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rb,274,190.031,-85.95,rb,274,190.031,-85.95
38,"pitch/theta/X: 61.30, yaw/phi/Y: 61.65, roll/Z: 155.00",129.03294029384787,"pitch/theta/X: 61.30, yaw/phi/Y: 61.65, roll/Z: 155.00",130.54316166585326,"x: 0.97, y: 0.26, z: 22.81",0.9709577882834658,0.26480666953185433,22.808498667687715,0.03390031228647067,1.5102213720053896,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,155,61.304,61.65,rg,155,61.304,61.65
39,"pitch/theta/X: 230.16, yaw/phi/Y: -71.55, roll/Z: 235.00",132.05939387675934,"pitch/theta/X: 230.16, yaw/phi/Y: -71.55, roll/Z: 235.00",130.65468461234232,"x: 0.93, y: 0.25, z: 21.84",0.9296974246130043,0.2535538430762739,21.839262969532637,0.03396102658003128,-1.404709264417022,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,235,230.155,-71.55,rg,235,230.155,-71.55
40,"pitch/theta/X: 68.97, yaw/phi/Y: 80.55, roll/Z: 162.00",136.83046343286045,"pitch/theta/X: 68.97, yaw/phi/Y: 80.55, roll/Z: 162.00",138.28007425113972,"x: 0.98, y: 0.27, z: 22.96",0.9772149026747828,0.26651315527494074,22.955482797152523,0.03403448776019896,1.4496108182792682,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rb,162,68.967,80.55,rb,162,68.967,80.55
41,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 318.00",133.8214091069328,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 318.00",135.5573857273749,"x: 0.95, y: 0.26, z: 22.33",0.9505471543216145,0.259240132996804,22.32903815648613,0.03484580861321804,1.735976620442102,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rb,318,226.537,88.65,rb,318,226.537,88.65
42,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 86.00",141.74278146432198,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 86.00",139.82137390579837,"x: 0.94, y: 0.26, z: 22.09",0.9403528147343577,0.2564598585639158,22.08956576777914,0.034963922698310196,-1.9214075585236117,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,86,20.062,-82.35,rg,86,20.062,-82.35
43,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 318.00",133.922082117952,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 318.00",135.65994200451337,"x: 0.95, y: 0.26, z: 22.33",0.9506935195705342,0.25928005079196387,22.33247638173677,0.03507056534652442,1.737859886561381,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,318,226.537,88.65,rg,318,226.537,88.65
44,"pitch/theta/X: 153.95, yaw/phi/Y: 78.75, roll/Z: 244.00",142.3036469572254,"pitch/theta/X: 153.95, yaw/phi/Y: 78.75, roll/Z: 244.00",143.78533759267083,"x: 0.98, y: 0.27, z: 22.97",0.9778369549826915,0.26668280590437043,22.97009525446774,0.03614921620987066,1.4816906354454318,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,244,153.952,78.75,rg,244,153.952,78.75
45,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 265.00",136.09151738048354,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 265.00",138.00107178022878,"x: 0.96, y: 0.26, z: 22.60",0.9621392820360543,0.26240162237346937,22.601345596336728,0.03695433227274736,1.9095543997452467,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rb,265,174.014,85.95,rb,265,174.014,85.95
46,"pitch/theta/X: 101.43, yaw/phi/Y: 76.05, roll/Z: 194.00",138.25356766430494,"pitch/theta/X: 101.43, yaw/phi/Y: 76.05, roll/Z: 194.00",139.67054240636025,"x: 0.99, y: 0.27, z: 23.31",0.9921222032772535,0.27057878271197827,23.305666038930084,0.037247899480537416,1.4169747420553165,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16051481.png,rg,194,101.429,76.05,rg,194,101.429,76.05
0,"pitch/theta/X: 311.52, yaw/phi/Y: 86.85, roll/Z: 39.00",119.89719425081735,"pitch/theta/X: 311.52, yaw/phi/Y: 86.85, roll/Z: 39.00",120.7962424162601,"x: 0.95, y: 0.19, z: 21.85",0.9488947855626326,0.18789995753715497,21.84883227176221,0.009681879309460295,0.8990481654427498,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,39,311.522,86.85,rb,39,311.522,86.85
1,"pitch/theta/X: 157.57, yaw/phi/Y: -81.45, roll/Z: 302.00",123.81258237282894,"pitch/theta/X: 157.57, yaw/phi/Y: -81.45, roll/Z: 302.00",122.77669871143453,"x: 0.96, y: 0.19, z: 22.02",0.9564189639065814,0.18938989384288746,22.02208067940552,0.010003421827563252,-1.0358836613944078,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,302,157.57,-81.45,rg,302,157.57,-81.45
2,"pitch/theta/X: 311.52, yaw/phi/Y: 86.85, roll/Z: 39.00",119.83525325149945,"pitch/theta/X: 311.52, yaw/phi/Y: 86.85, roll/Z: 39.00",120.72983459120105,"x: 0.95, y: 0.19, z: 21.84",0.9484669401273885,0.18781523566878977,21.838980891719746,0.010232644109114342,0.8945813397016025,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,39,311.522,86.85,rg,39,311.522,86.85
3,"pitch/theta/X: 138.63, yaw/phi/Y: 40.95, roll/Z: 43.00",107.6464486347388,"pitch/theta/X: 138.63, yaw/phi/Y: 40.95, roll/Z: 43.00",106.94991918578572,"x: 0.90, y: 0.18, z: 20.77",0.9022375031847132,0.1786608917197452,20.77452229299363,0.011120606500548691,-0.6965294489530862,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,43,138.626,40.95,rb,43,138.626,40.95
4,"pitch/theta/X: 40.12, yaw/phi/Y: -75.15, roll/Z: 62.00",124.01533760422686,"pitch/theta/X: 40.12, yaw/phi/Y: -75.15, roll/Z: 62.00",122.49695105701934,"x: 0.95, y: 0.19, z: 21.84",0.9486956161358809,0.1878605180467091,21.84424628450106,0.013118847910184056,-1.5183865472075126,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,62,40.124,-75.15,rg,62,40.124,-75.15
5,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 314.00",121.12421550576111,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 314.00",121.95914650371043,"x: 0.96, y: 0.19, z: 22.06",0.958277878556263,0.18975799575371546,22.06488322717622,0.01597115576680247,0.8349309979493142,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,314,226.537,88.65,rg,314,226.537,88.65
6,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 314.00",121.03485496047244,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 314.00",121.88111362882177,"x: 0.96, y: 0.19, z: 22.06",0.9581303456475582,0.18972878131634818,22.061486199575373,0.016155044638971466,0.8462586683493214,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,314,226.537,88.65,rb,314,226.537,88.65
7,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 79.00",127.00357073594779,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 79.00",125.78809485147579,"x: 0.95, y: 0.19, z: 21.82",0.9478546785562629,0.18769399575371545,21.82488322717622,0.016551359015829353,-1.2154758844719993,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,79,20.062,-82.35,rg,79,20.062,-82.35
8,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 80.00",128.79825117240972,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 80.00",127.6794638096053,"x: 0.96, y: 0.19, z: 22.06",0.9582557486199573,0.18975361358811038,22.064373673036094,0.01678080356572323,-1.1187873628044258,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,80,20.062,-82.35,rb,80,20.062,-82.35
9,"pitch/theta/X: 295.08, yaw/phi/Y: -80.55, roll/Z: 164.00",121.18894426484682,"pitch/theta/X: 295.08, yaw/phi/Y: -80.55, roll/Z: 164.00",120.24984659086734,"x: 0.91, y: 0.18, z: 21.03",0.9133614845010615,0.1808636602972399,21.030658174097667,0.016806218258982264,-0.9390976739794894,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,164,295.078,-80.55,rb,164,295.078,-80.55
10,"pitch/theta/X: 259.00, yaw/phi/Y: 84.15, roll/Z: 345.00",121.45477754792906,"pitch/theta/X: 259.00, yaw/phi/Y: 84.15, roll/Z: 345.00",122.49641233116269,"x: 0.94, y: 0.19, z: 21.61",0.9384937154989381,0.18584033970276004,21.609341825902334,0.01696785664022049,1.0416347832336328,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,345,258.998,84.15,rg,345,258.998,84.15
11,"pitch/theta/X: 152.83, yaw/phi/Y: -50.85, roll/Z: 296.00",108.4589740671386,"pitch/theta/X: 152.83, yaw/phi/Y: -50.85, roll/Z: 296.00",109.11065026126649,"x: 0.91, y: 0.18, z: 20.86",0.9059922157112524,0.17940439915074308,20.860976645435244,0.01787998344608388,0.6516761941278872,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,296,152.834,-50.85,rb,296,152.834,-50.85
12,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 269.00",124.86486575165193,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 269.00",123.88977988012876,"x: 0.95, y: 0.19, z: 21.92",0.95214050955414,0.18854267515923565,21.923566878980893,0.018644833540999495,-0.9750858715231772,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,269,190.031,-85.95,rb,269,190.031,-85.95
13,"pitch/theta/X: 40.12, yaw/phi/Y: -75.15, roll/Z: 60.00",126.96061043806851,"pitch/theta/X: 40.12, yaw/phi/Y: -75.15, roll/Z: 60.00",125.55298017621102,"x: 0.96, y: 0.19, z: 22.22",0.9649906259023353,0.19108725265392779,22.219447983014863,0.019482672425518544,-1.4076302618574914,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,60,40.124,-75.15,rb,60,40.124,-75.15
14,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 269.00",124.15565678269105,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 269.00",123.12689140227697,"x: 0.95, y: 0.19, z: 21.83",0.9480390946921442,0.1877305138004246,21.829129511677284,0.021043921976761082,-1.028765380414086,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,269,190.031,-85.95,rg,269,190.031,-85.95
15,"pitch/theta/X: 206.47, yaw/phi/Y: 81.45, roll/Z: 291.00",123.781680353847,"pitch/theta/X: 206.47, yaw/phi/Y: 81.45, roll/Z: 291.00",124.82302547707874,"x: 0.95, y: 0.19, z: 21.93",0.952472458598726,0.1886084076433121,21.931210191082805,0.021505105949425368,1.0413451232317499,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,291,206.475,81.45,rg,291,206.475,81.45
16,"pitch/theta/X: 157.57, yaw/phi/Y: -81.45, roll/Z: 302.00",123.65444353489707,"pitch/theta/X: 157.57, yaw/phi/Y: -81.45, roll/Z: 302.00",122.60977603547144,"x: 0.97, y: 0.19, z: 22.30",0.9683691295116772,0.19175626326963904,22.29723991507431,0.02199236689090414,-1.0446674994256284,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,302,157.57,-81.45,rb,302,157.57,-81.45
17,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 92.00",120.32545332232093,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 92.00",121.16277844385651,"x: 0.96, y: 0.19, z: 22.09",0.9591704526539276,0.18993474309978767,22.08543524416136,0.02222202332456913,0.837325121535585,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,92,4.045,89.55,rg,92,4.045,89.55
18,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 92.00",120.36895322556055,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 92.00",121.21101085550238,"x: 0.96, y: 0.19, z: 22.08",0.9589934131634817,0.1898996857749469,22.08135881104034,0.022236924752704335,0.8420576299418343,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,92,4.045,89.55,rb,92,4.045,89.55
19,"pitch/theta/X: 177.63, yaw/phi/Y: -74.25, roll/Z: 283.00",121.36125245725316,"pitch/theta/X: 177.63, yaw/phi/Y: -74.25, roll/Z: 283.00",120.61534989505046,"x: 0.94, y: 0.19, z: 21.75",0.9444319150743098,0.18701622080679403,21.746072186836518,0.022484610473773176,-0.7459025622027013,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,283,177.632,-74.25,rg,283,177.632,-74.25
20,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 356.00",123.03032316765203,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 356.00",121.80753067358215,"x: 0.95, y: 0.19, z: 21.96",0.9538371380042461,0.18887864118895967,21.96263269639066,0.023126010754457332,-1.2227924940698784,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,356,105.047,-84.15,rg,356,105.047,-84.15
21,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 260.00",122.94491318558386,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 260.00",123.8989272569334,"x: 0.97, y: 0.19, z: 22.24",0.9660971227176219,0.1913063609341826,22.244925690021233,0.023502520763866858,0.9540140713495475,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,260,174.014,85.95,rg,260,174.014,85.95
22,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 260.00",122.96778982834957,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 260.00",123.91260053732863,"x: 0.97, y: 0.19, z: 22.33",0.969814952016985,0.1920425647558386,22.330530785562633,0.024579639244445006,0.9448107089790625,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,260,174.014,85.95,rb,260,174.014,85.95
23,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 356.00",122.84094413894395,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 356.00",121.63303099241165,"x: 0.95, y: 0.19, z: 21.93",0.9522364059447983,0.1885616645435244,21.925774946921447,0.024709474065961107,-1.2079131465323059,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,356,105.047,-84.15,rb,356,105.047,-84.15
24,"pitch/theta/X: 72.58, yaw/phi/Y: -79.65, roll/Z: 30.00",122.40521659367631,"pitch/theta/X: 72.58, yaw/phi/Y: -79.65, roll/Z: 30.00",121.08344202504088,"x: 0.95, y: 0.19, z: 21.91",0.9516684042462845,0.1884491889596603,21.912696390658176,0.025127797582700367,-1.3217745686354334,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,30,72.585,-79.65,rg,30,72.585,-79.65
25,"pitch/theta/X: 259.00, yaw/phi/Y: 84.15, roll/Z: 345.00",119.62138576288672,"pitch/theta/X: 259.00, yaw/phi/Y: 84.15, roll/Z: 345.00",120.7343506104429,"x: 0.93, y: 0.18, z: 21.47",0.9323637231422504,0.1846264798301486,21.46819532908705,0.02522009068486958,1.112964847556185,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,345,258.998,84.15,rb,345,258.998,84.15
26,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 250.00",123.12656249481103,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 250.00",122.32632946871755,"x: 0.96, y: 0.19, z: 22.06",0.9581598522292992,0.18973462420382162,22.06216560509554,0.025475030733909443,-0.8002330260934798,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,250,210.093,-78.75,rb,250,210.093,-78.75
27,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 217.00",122.0789081272899,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 217.00",121.28511182347393,"x: 0.94, y: 0.19, z: 21.61",0.9385674819532906,0.1858549469214437,21.611040339702758,0.025810978599728168,-0.7937963038159808,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,217,242.554,-83.25,rb,217,242.554,-83.25
28,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 251.00",122.2278029881798,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 251.00",121.25992351920605,"x: 0.95, y: 0.19, z: 21.86",0.9493078777070063,0.18798175796178343,21.85834394904459,0.026261072172125366,-0.9678794689737487,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,251,210.093,-78.75,rg,251,210.093,-78.75
29,"pitch/theta/X: 72.58, yaw/phi/Y: -79.65, roll/Z: 29.00",122.40625683385146,"pitch/theta/X: 72.58, yaw/phi/Y: -79.65, roll/Z: 29.00",121.06848047948088,"x: 0.95, y: 0.19, z: 21.89",0.95063567388535,0.18824468789808912,21.888917197452226,0.026808522978683302,-1.3377763543705754,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,29,72.585,-79.65,rb,29,72.585,-79.65
30,"pitch/theta/X: 347.60, yaw/phi/Y: -77.85, roll/Z: 111.00",124.7127903807854,"pitch/theta/X: 347.60, yaw/phi/Y: -77.85, roll/Z: 111.00",123.72777144275166,"x: 0.93, y: 0.19, z: 21.51",0.9343259108280254,0.18501503184713375,21.513375796178345,0.028262184043472277,-0.9850189380337468,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,111,347.601,-77.85,rg,111,347.601,-77.85
31,"pitch/theta/X: 330.47, yaw/phi/Y: -35.55, roll/Z: 305.00",98.14194958739417,"pitch/theta/X: 330.47, yaw/phi/Y: -35.55, roll/Z: 305.00",97.22542113131811,"x: 0.71, y: 0.14, z: 16.30",0.7081137019108279,0.14022053503184712,16.30471337579618,0.028600286191483026,-0.9165284560760512,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,305,330.466,-35.55,rb,305,330.466,-35.55
32,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 125.00",123.15992621229292,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 125.00",123.89967672158237,"x: 0.97, y: 0.19, z: 22.42",0.9735991711252653,0.19279191507430996,22.417664543524417,0.029660115517854968,0.7397505092894505,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,125,36.506,85.05,rb,125,36.506,85.05
33,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 132.00",125.50693033218315,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 132.00",124.51485584086805,"x: 0.95, y: 0.19, z: 21.76",0.9451179430997875,0.18715206794055197,21.761868365180465,0.03010277443486964,-0.9920744913150941,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rb,132,327.539,-85.05,rb,132,327.539,-85.05
34,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 132.00",125.2346371037853,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 132.00",124.24513121353363,"x: 0.94, y: 0.19, z: 21.68",0.9416287898089171,0.18646114649681528,21.681528662420384,0.03019347253922619,-0.989505890251678,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,132,327.539,-85.05,rg,132,327.539,-85.05
35,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 322.00",126.29419827920277,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 322.00",125.20274734520152,"x: 0.95, y: 0.19, z: 21.84",0.9486956161358809,0.1878605180467091,21.84424628450106,0.030345349584642717,-1.0914509340012586,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,322,137.508,-88.65,rg,322,137.508,-88.65
36,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 125.00",123.49116526202259,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 125.00",124.33247460851253,"x: 0.97, y: 0.19, z: 22.36",0.9712386445859872,0.1923244840764331,22.36331210191083,0.03038892589373146,0.8413093464899362,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_16054076.png,rg,125,36.506,85.05,rg,125,36.506,85.05
